"Genotype","Plot.ID","Plant","Side","num_whorls","w1","w2","w3","w4","root_angle_deg","stalk_width_cm","single_root_width_cm","spread_width_cm","root_heightonstalk_cm"
"M162W","1348","11","A",1,8,0,0,0,22.4940042090125,3.0578590093661,0.523377668164068,6.37651193517132,4.00848527555125
"M162W","1348","08","A",1,12,0,0,0,28.9731715110933,2.62509812751837,0.343222090542783,5.30416899739275,2.3931026309552
"M162W","1263","09","A",1,8,0,0,0,37.353090506357,2.27123695976155,0.42830630314719,5.05461558692031,1.80362935039888
"M162W","1348","02","A",1,12,0,0,0,29.8915664016921,2.32265717852684,0.417086392009988,5.1765897627965,2.45755305867665
"M162W","1348","09","A",1,9,0,0,0,23.1661099269348,2.18643218882126,0.409860149607397,4.84173117130512,3.09784881289783
"M162W","1263","06","A",1,9,0,0,0,49.203994879199,2.88706401559454,0.516456764132554,7.69969559454191,2.06962962962963
"M162W","1263","04","A",2,4,7,0,0,34.1416944455084,2.49834913706988,0.358833699611182,5.87491862484439,2.47875332339517
"M162W","1263","13","A",2,9,8,0,0,21.9805552753845,2.65604219526072,0.446182436068952,8.10467438606203,6.74732050868047
"M162W","1263","02","A",2,9,3,0,0,21.6627477829154,2.48655029143626,0.294656703033926,6.79517381557316,5.36205350470782
"M162W","1263","11","A",1,11,0,0,0,41.3911241058905,2.73372246262785,0.392958441047544,5.89194995504102,1.7486231313926
"M162W","1348","03","A",1,8,0,0,0,18.4855634164701,2.43197335458893,0.582975119562742,4.67349009337281,3.14535413345479
"M162W","1348","05","A",2,6,7,0,0,21.6082116185814,2.47676736842105,0.501315789473684,5.38439894736842,3.64289473684211
"M162W","1348","07","A",1,14,0,0,0,40.8862249882459,2.38684198444076,0.591122560897845,7.14873460017855,2.57530927177656
"M162W","1263","03","A",2,1,8,0,0,30.2577713494687,3.14128741164085,0.405463645326783,6.2398318878361,2.62102906034324
"M162W","1263","01","A",2,5,4,0,0,17.2373491717155,2.39499801632283,0.381309510315121,4.86028366583541,3.98584504647472
"M37W","1304","11","A",2,3,2,0,0,35.1109632372116,2.07023038376925,0.37309419049947,8.46006986881773,4.51427931231158
"M37W","1304","02","A",2,7,0,0,0,37.4135423272374,2.88487970588235,0.373529411764706,13.1195855882353,6.68617647058824
"M37W","1370","13","A",1,5,0,0,0,41.3788521992895,2.97010507197632,0.556284945513252,15.8358389613884,7.22736445580519
"M37W","1370","11","A",1,10,0,0,0,41.7753627304701,2.7948796411945,0.400236743499489,14.4753610764165,6.53421993868514
"M37W","1370","12","A",2,7,4,0,0,40.614248618665,2.63995606026869,0.455589994804424,14.6867162473094,6.99428486602835
"M37W","1304","03","A",2,6,4,0,0,34.5312296479716,2.62068235294118,0.409985882352941,12.393969550173,7.10145328719723
"M37W","1370","10","A",1,13,0,0,0,44.8901166375223,2.74612718837311,0.485580575705534,12.4795493809756,4.8748494091713
"M37W","1304","14","A",2,5,0,0,0,29.6058913422344,3.14562503470872,0.551953129338591,14.3595973787971,9.8386738490587
"M37W","1370","09","A",2,7,6,0,0,34.4464520850728,2.36004326663061,0.245296279347118,12.7509683682101,7.52021189554992
"M37W","1304","01","A",2,11,0,0,0,23.4585814394372,2.62207272923759,0.436714756578592,13.5330793753715,12.6608850705139
"M37W","1304","09","A",2,0,3,0,0,30.5468015803434,1.63857755947508,0.290476544863685,6.99443576195083,4.53672694797946
"M37W","1304","04","A",2,2,4,0,0,39.6644264158052,2.42099790715373,0.410798848934551,11.904921042618,5.69337423896499
"M37W","1370","01","A",1,8,0,0,0,48.1627687793847,3.04524467811872,0.437551254740214,11.6796099049691,3.84708939551889
"M37W","1370","02","A",2,9,3,0,0,32.561804273176,2.73734161290323,0.498823225806452,13.8600835483871,8.70564516129032
"M37W","1370","03","A",2,10,7,0,0,36.89491979795,2.49444892655879,0.312352958950883,12.4527501548596,6.55252383326535
"M37W","1304","05","A",2,5,3,0,0,43.0697523428229,2.13796675887715,0.455307469049023,9.45237426874065,3.97396943449277
"M37W","1370","06","A",2,5,6,0,0,31.6386254348937,2.54600280316698,0.281506851357598,10.8590330564957,6.65610508894091
"M37W","1304","12","A",2,4,0,0,0,21.2982236823675,2.11854670750383,0.416129211332312,9.58198468606432,9.5906393568147
"M37W","1304","13","A",2,4,0,0,0,22.4169826486322,1.87108764923312,0.569117772018524,5.7560347537919,4.7078004843438
"M37W","1370","04","A",1,6,0,0,0,50.9750175474645,1.57519606994876,0.230365221738336,5.95833761139792,1.77645430161797
"M37W","1304","07","A",2,0,3,0,0,29.4948643867537,1.53417274543512,0.296508386377364,5.90066440551968,3.85018352460159
"M37W","1304","06","A",2,1,3,0,0,27.5954414456068,1.91787746882818,0.301257856518113,5.68941297317088,3.57779224213331
"M37W","1370","08","A",1,6,0,0,0,46.7196151406827,1.57813858448871,0.233862384210208,4.86520645395653,1.53780952957559
"M37W","1370","07","A",1,11,0,0,0,45.2448477965646,2.44446136363636,0.299335151515151,9.16006742424242,3.32893939393939
"M37W","1304","10","A",2,8,0,0,0,16.418980647106,1.98000470588235,0.600740761245675,7.67522961937716,9.59750865051903
"M37W","1304","08","A",2,3,0,0,0,35.4844741419066,3.05679742800022,0.63081401631815,12.9384638244988,6.84511266007457
"M37W","1370","05","A",2,9,4,0,0,26.2607966653714,2.03327,0.307131012658228,9.52466240506329,7.5476582278481
"Mo17","1268","03","A",2,5,2,0,0,44.5151104802152,2.91598865162213,0.717211417680946,9.40708753844155,3.30055875600988
"Mo17","1268","01","A",2,5,2,0,0,46.3617680331686,2.36522172413793,0.465520689655172,7.22625620689655,2.32103448275862
"Mo17","1396","03","A",1,6,0,0,0,48.5872404280366,2.49104135043182,0.306448573671814,9.96945014394138,3.3569746139754
"Mo17","1268","02","A",2,4,4,0,0,40.0701419084566,2.10551346153846,0.596265,6.99012884615385,2.90634615384615
"Mo17","1396","01","A",1,5,0,0,0,44.2079369645354,2.2201972031287,0.532563166627163,13.1170922019436,5.59895709883859
"Mo17","1396","02","A",1,6,0,0,0,39.9412135212426,1.4911376940133,0.546747671840355,12.9521133037694,6.77239467849224
"Mo18W","1362","11","A",1,8,0,0,0,39.7910721253667,2.04681272011601,0.376711414957531,7.75615599751398,3.39403356121815
"Mo18W","1362","06","A",1,8,0,0,0,16.3070030530943,2.08667195121951,0.480865365853659,6.17545243902439,6.81463414634146
"Mo18W","1294","10","A",1,13,0,0,0,38.6796023445597,2.50312068852244,0.391004139018461,9.94573286906248,4.59739833125287
"Mo18W","1362","04","A",1,5,0,0,0,32.7167840996249,2.38905722422854,0.300617751548783,9.6229748377815,5.63052350333245
"Mo18W","1362","14","A",1,8,0,0,0,21.4913242015249,2.83308600102216,0.438596385262278,8.35020722018306,6.99228732054082
"Mo18W","1362","02","A",1,6,0,0,0,28.8521661423163,2.31108063813987,0.599665309467107,9.14061125195258,6.19535991395867
"Mo18W","1362","12","A",1,6,0,0,0,37.5287888568475,1.41032301886792,0.119811320754717,4.78900226415094,2.09669811320755
"Mo18W","1294","09","A",2,10,11,0,0,30.1846720848496,2.704773783861,0.315083889567047,11.2312522400852,7.33079240578656
"Mo18W","1362","08","A",1,10,0,0,0,18.1210255641354,2.16199064516129,0.286774193548387,6.4636035483871,6.5958064516129
"Mo18W","1294","08","A",1,12,0,0,0,38.7041994529516,3.08565403353369,0.196177032584625,8.53367681113572,3.39095223030687
"Mo18W","1294","03","A",1,12,0,0,0,42.5526457751475,2.69767237586424,0.465453802639849,14.9706139220616,6.68526084223759
"Mo18W","1362","05","A",1,8,0,0,0,24.743075575697,2.18464950997035,0.293145469772074,6.61143930648922,4.80047984427695
"Mo18W","1362","01","A",1,4,0,0,0,18.5167354414383,2.38790078947368,0.287487894736842,9.23921657894737,10.2268421052632
"Mo18W","1294","11","A",1,16,0,0,0,31.6262470983937,2.24131100306141,0.225122156191848,10.3069812113572,6.54859235248214
"Mo18W","1294","14","A",1,13,0,0,0,38.5814609907094,3.02809666651962,0.396143191142088,13.5792164041937,6.54542914699957
"Mo18W","1294","06","A",1,12,0,0,0,26.8525849553493,2.45206938794029,0.434601563799701,8.11819663949426,5.5892984074651
"Mo18W","1294","04","A",1,9,0,0,0,39.1790157204765,2.46431144389355,0.54580939853428,10.0643750451714,4.66284095344097
"Mo18W","1294","12","A",1,10,0,0,0,29.1337049359595,2.3368,0.476842666666667,8.5344,5.4864
"Mo18W","1294","07","A",2,8,13,0,0,28.8277484088255,2.70232185724723,0.420461329715061,10.3336457572278,6.92121311524297
"Mo18W","1294","02","A",2,11,12,0,0,25.0112202674381,2.87006706223667,0.327567536045952,11.8683613488257,9.62780458647384
"Mo18W","1294","01","A",2,10,15,0,0,20.9894610518564,3.37062548663379,0.340618709807654,11.7391406407705,10.9047062894714
"Mo18W","1362","15","A",1,5,0,0,0,23.1532596734509,2.70224484985622,0.152635883656249,9.34769810964974,7.76799604016405
"Mo18W","1294","05","A",1,15,0,0,0,26.2107218942234,2.49409970363588,0.303691660843794,10.2206495915958,7.8413006288702
"Mo18W","1362","10","A",1,8,0,0,0,20.7960777789219,2.97264666666667,0.56642,11.6744985185185,11.3124074074074
"Mo18W","1362","09","A",1,7,0,0,0,27.5775223700517,2.461911252461,0.430065121914281,9.96304709980312,7.19339694078449
"Mo18W","1362","16","A",1,7,0,0,0,24.4172996370622,3.36258647058824,0.688750882352941,12.2152335294118,9.74911764705882
"Mo18W","1362","17","A",1,4,0,0,0,13.3443999842422,2.84538622936337,0.426558997294462,6.94758931036387,8.64267572193694
"Mo18W","1362","13","A",1,5,0,0,0,14.0951352883812,2.75870191049464,0.346998168018843,8.17639361423711,10.8021460350694
"Mo18W","1294","13","A",1,12,0,0,0,32.694059784005,2.60445659592176,0.37401315022888,12.3923883478985,7.59991677070329
"Ms71","1398","01","A",1,8,0,0,0,33.0133956325599,2.52651472277477,0.478709550892332,13.2364578488779,8.09472445577564
"Ms71","1283","02","A",2,6,3,0,0,52.0834424769641,2.21932993121811,0.424155203017528,12.751002884402,4.05064344353228
"Ms71","1283","03","A",2,7,7,0,0,52.9329722172941,2.30623286770315,0.502246862915318,11.5941080682924,3.4244863599295
"Ms71","1283","04","A",2,9,0,0,0,40.3083844926661,2.06215655430712,0.441661922596754,10.0848781523096,4.70898876404494
"Ms71","1283","07","A",1,6,0,0,0,20.1450907665176,1.6614854023018,0.455745520723861,4.65638453848717,4.08543306077461
"Ms71","1283","01","A",2,6,0,0,0,37.5840164896671,2.42228421771806,0.453003302209064,8.24299703939877,3.7418868139376
"Ms71","1398","08","A",1,4,0,0,0,43.0366100408395,2.02952408256881,0.619170992274264,11.0363444591985,4.81002535007243
"Ms71","1283","05","A",2,8,1,0,0,49.0849715218826,2.21932993121811,0.424155203017528,14.1246993565565,5.16016751719547
"Ms71","1398","06","A",1,5,0,0,0,60.068977459956,1.59997304255641,0.830394971982432,10.601336059367,2.57731334242011
"Ms71","1283","08","A",3,6,7,3,0,41.6935290697377,2.63762740484429,0.668872525951557,11.9890460899654,5.2557785467128
"Ms71","1398","05","A",1,7,0,0,0,53.7700043905865,2.05662068181818,0.266122727272727,9.96525704545455,2.87193181818182
"Ms71","1398","04","A",1,3,0,0,0,14.3033308796181,1.47594594594595,0.514864864864865,4.90837837837838,6.59027027027027
"Ms71","1398","07","A",1,7,0,0,0,59.6698512581553,2.06064858464709,0.371529370491372,6.10080075427018,1.58784112088057
"Ms71","1398","02","A",1,7,0,0,0,53.4898470195408,2.11458733348218,0.422671727320086,10.1168695889459,2.96147453548659
"Ms71","1398","09","A",1,5,0,0,0,54.438619256287,1.348359,0.3252724,7.190359,2.0828
"Ms71","1283","06","A",2,8,7,0,0,47.5715931173438,2.51516482980591,0.560835121427875,12.8889578659904,4.72239832244221
"Ms71","1398","03","A",1,11,0,0,0,43.5447140428855,1.93108383086246,0.565835960734331,7.29836094899488,2.7688334339572
"Ms71","1398","11","A",1,7,0,0,0,53.9703697395846,2.40480604307938,0.286693508177104,12.5364374750698,3.72020841643399
"Ms71","1398","10","A",1,5,0,0,0,47.7900222903604,1.745771011355,0.769482460787249,7.62526521869314,2.6618605615312
"NC262","1318","04","A",2,8,10,0,0,53.8937271159937,2.63932692826685,0.438916716144006,11.0022567064285,3.05041291088681
"NC262","1404","04","A",1,11,0,0,0,27.782014161616,2.54440764705882,0.462018529411765,10.2391135294118,7.33985294117647
"NC262","1404","01","A",1,7,0,0,0,44.2818812755002,2.07991392782439,0.337247854206237,8.52258456951891,3.29767028105691
"NC262","1318","05","A",1,8,0,0,0,46.3245024949386,2.28023713277158,0.32538146208153,7.01634508084719,2.25959348667729
"NC262","1404","02","A",1,8,0,0,0,16.1999979819534,2.2592785376454,0.464882014572415,6.2204187651796,6.80212194810175
"NC262","1404","06","A",1,7,0,0,0,52.0368949224664,1.73111942711943,0.410718410718411,8.86001755601756,2.68433818433819
"NC262","1318","01","A",1,8,0,0,0,46.6588905841674,2.57735294117647,0.375397058823529,7.73205882352941,2.42794117647059
"NC262","1318","02","A",1,8,0,0,0,53.6104981483007,2.15194444444444,0.268675555555556,7.33777777777778,1.905
"NC262","1404","05","A",1,5,0,0,0,57.5534030862253,2.15319330873554,0.453327183885122,10.100191713203,2.46958516154767
"NC262","1404","03","A",1,9,0,0,0,26.8233271823705,2.81735490148382,0.586158598881051,9.98446752614936,7.12077353441985
"NC262","1318","03","A",2,6,8,0,0,25.3114473057919,2.4449405,0.37163375,6.7946905,4.572
"NC350","1400","03","A",1,9,0,0,0,26.4255827965868,1.8356419138845,0.236213149818655,9.83736236399144,7.95743048451595
"NC350","1279","01","A",1,10,0,0,0,39.2004838734064,2.24016909246575,0.45707072869102,5.01889816400304,1.691400304414
"NC350","1279","05","A",1,8,0,0,0,34.7870752929061,1.32099059970229,0.337641157398911,3.26324300075447,1.37252503007687
"NC350","1400","01","A",1,8,0,0,0,29.4654085517531,2.74615189189189,0.371286216216216,12.7688545945946,8.99297297297297
"NC350","1279","04","A",1,4,0,0,0,34.2895084713238,1.56409259686052,0.345704335356329,6.40980717523239,3.51233002996082
"NC350","1400","06","A",1,9,0,0,0,32.8358957495057,2.56881800427788,0.308258160513345,12.0173439970241,7.36689760996931
"NC350","1400","02","A",1,11,0,0,0,29.9024179696903,2.533852425082,0.315872105983886,12.7663290977994,8.67536065730391
"NC350","1279","03","A",1,10,0,0,0,40.4040297502506,2.14537073170732,0.371707317073171,7.25634634146341,2.92719512195122
"NC350","1279","07","A",1,11,0,0,0,46.4294251493919,1.83873201273249,0.502246862915318,5.44697129929235,1.72059558572067
"NC350","1400","04","A",1,9,0,0,0,24.2061690420013,1.36365882542929,0.187910139778579,6.05799411458614,5.21846010299474
"NC350","1279","06","A",2,6,1,0,0,28.1642346915544,2.20488121329009,0.290317524327168,7.81617252564215,5.19935127553257
"NC350","1279","02","A",1,7,0,0,0,32.6154891345878,2.32504706747911,0.39001546907129,4.62503386217435,1.76092738968854
"NC350","1400","05","A",1,7,0,0,0,32.6846993636552,1.88403204081633,0.260479591836735,8.07852183673469,4.79489795918367
"Oh43","1267","06","A",1,3,0,0,0,49.4296783438198,2.07899,0.752648181818182,5.60035363636364,1.50090909090909
"Oh43","1399","04","A",1,5,0,0,0,41.102210239498,1.73796115412737,0.360316278895367,9.97621084009824,4.86913890399145
"Oh43","1402","07","A",1,9,0,0,0,25.483138704241,1.42377652383471,0.483127020513725,9.46096377280119,8.57217030114226
"Oh43","1402","03","A",1,9,0,0,0,80.2369174759077,1.03240762592531,0.985171886185385,1.18226720631849,0.0112394685294881
"Oh43","1317","04","A",2,4,8,0,0,36.6534601951385,1.84861570903814,0.495450319713392,6.54250714253322,3.15325835563013
"Oh43","1317","02","A",1,8,0,0,0,47.7683266812828,2.23761904761905,0.651358809523809,8.8597619047619,2.97845238095238
"Oh43","1399","02","A",1,7,0,0,0,37.7904732730555,2.70460065352475,0.544246839511463,13.5215065888151,6.97316263124063
"Oh43","1267","05","A",1,10,0,0,0,53.5210418197133,2.32281687081922,1.21489053948397,8.00477326035966,2.01350881765268
"Oh43","1402","06","A",1,4,0,0,0,25.830461507919,2.06051323245896,0.599312087398493,9.29454957060232,7.30823158263714
"Oh43","1267","01","A",1,10,0,0,0,58.7389001904741,2.38765062492214,0.687549723871611,6.81733131254412,1.34472449445667
"Oh43","1402","04","A",1,4,0,0,0,28.8946633041895,1.8734595890919,0.480312260489035,7.80789230350829,5.57334289316884
"Oh43","1317","06","A",2,4,4,0,0,36.2090308757697,2.09186869272706,0.421850365386846,7.77821598422457,3.77125623477555
"Oh43","1317","03","A",1,5,0,0,0,48.6212876089852,1.52362755770812,0.42977583257426,4.23229877141143,1.15682833085246
"Oh43","1267","04","A",2,8,4,0,0,41.7700461898131,2.15347826086957,0.629588695652174,8.61391304347826,3.61673913043478
"Oh43","1399","05","A",1,3,0,0,0,39.0779848989288,1.46433694040708,0.517832984634143,8.18624125365441,4.19679104374212
"Oh43","1317","05","A",1,8,0,0,0,41.5614350729209,2.83066182772659,0.457643561174202,9.22556219198629,3.60563531176345
"Oh43","1402","01","A",1,3,0,0,0,18.5659218046967,2.35426110313528,0.449849256703561,8.79454267586718,9.54279164544065
"Oh43","1267","07","A",1,7,0,0,0,41.524551172792,2.27942088621302,1.05810412786417,6.18508208082471,2.14536319140642
"Oh43","1402","05","A",1,4,0,0,0,42.1260036187103,2.11951865446267,0.607502903870278,12.7997212284533,5.91541606653348
"Oh43","1399","03","A",1,5,0,0,0,30.7636963153734,2.10137389159977,0.708332021617084,10.8305831890445,7.32987040243454
"Oh43","1267","03","A",1,3,0,0,0,47.1937497263162,1.86066921264901,0.498608037690056,5.07895745592119,1.49582411307017
"Oh43","1267","02","A",1,6,0,0,0,50.5218826731718,1.9330924,0.8143748,5.3874924,1.4224
"Oh43","1317","01","A",1,8,0,0,0,51.8355742917041,2.62960161547666,0.538242919824491,11.0515202433187,3.29278021539689
"Oh43","1399","01","A",1,3,0,0,0,23.3618229455446,1.94325875,0.442214,10.51575875,10.080625
"PHB47","1296","11","A",2,9,1,0,0,20.1522139888399,1.90947853612484,0.533651080135503,3.35530515910479,1.97478758260676
"PHB47","1296","09","A",2,8,2,0,0,33.2723676187217,1.80469684882329,0.679800807738333,3.48274830474671,1.21896190666135
"PHB47","1347","07","A",2,9,1,0,0,25.4871260939544,1.74343263621367,1.68792366183264,2.27732287858711,0.558867563654064
"PHB47","1296","12","A",1,9,0,0,0,29.1353219382018,1.40368421052632,0.496837368421053,3.0078947368421,1.35355263157895
"PHB47","1347","08","A",2,6,1,0,0,33.4183071309801,2.00087478141532,0.491757088784116,6.94852513447108,3.75290523939173
"PHB47","1347","06","A",1,3,0,0,0,33.3501758663651,2.02723387557078,0.353532867199391,6.67858471270928,3.41300418569254
"PHB47","1347","10","A",1,11,0,0,0,42.7150724329769,2.01101123048065,0.372563034422276,6.15678822870228,2.21211235352871
"PHB47","1347","05","A",1,7,0,0,0,27.8746327504968,2.22158467404445,0.336662791779038,6.44389472705291,3.88275365014415
"PHB47","1296","02","A",1,9,0,0,0,28.3860106868605,1.65501674418605,0.397362325581395,4.01780744186047,2.2003488372093
"PHB47","1347","02","A",1,11,0,0,0,39.1712377059305,2.075688,0.4445,6.457188,2.714625
"PHB47","1296","10","A",2,9,1,0,0,49.318655621007,1.56561465116279,0.359321395348837,4.46109651162791,1.55058139534884
"PHB47","1347","01","A",1,11,0,0,0,36.8623511307101,2.08366731707317,0.484830243902439,5.70781365853659,2.44707317073171
"PHB47","1296","01","A",1,7,0,0,0,48.473371789892,1.8315952962059,0.401612491679609,5.91746172620368,1.65548036387841
"PHB47","1296","07","A",1,8,0,0,0,50.3902225434967,2.4064840945353,0.6090060331073,7.25475468687674,2.88156262465098
"PHB47","1296","08","A",1,6,0,0,0,64.776349687536,2.4938927450507,0.623923527281506,5.75167883872525,0.766537904394012
"PHB47","1347","09","A",2,7,1,0,0,23.8472455867048,2.04423876899002,0.488336267414314,6.18455304166395,4.66475408054596
"PHB47","1347","04","A",1,10,0,0,0,35.929281612551,1.83467022222222,0.527247555555556,4.91089244444445,2.10255555555556
"PHHB4","1301","11","A",2,2,4,0,0,39.4428255991436,2.22999562383398,0.517512495105604,8.89927263514292,4.0659188797015
"PHHB4","1301","12","A",2,1,0,0,0,69.5852182624211,1.60176174210077,0.388212211784799,4.36734671221179,0.745623398804441
"PHHB4","1351","08","A",2,3,5,0,0,40.2732092834066,1.76269346115397,0.651065029605516,8.82674903237382,4.18309281521544
"PHHB4","1351","09","A",2,4,3,0,0,40.2988157491097,1.95750234042553,0.688907446808511,9.17218319148936,4.18829787234043
"PHHB4","1351","06","A",2,7,0,0,0,21.2826850747633,1.68995651162791,0.397362325581395,8.63065418604651,8.81616279069767
"PHHB4","1351","07","A",2,6,0,0,0,30.6441296115952,1.88581228637972,0.571060161519615,11.2972033513808,7.95166510389885
"PHHB4","1301","05","A",2,3,6,0,0,44.0318597052279,2.36151693800735,0.512699650809487,9.21517436850937,3.54201623509138
"PHHB4","1301","10","A",2,3,5,0,0,54.1975215430104,1.95540891821636,0.416502099580084,10.3865226954609,3.00929814037193
"PHHB4","1351","04","A",2,0,3,0,0,37.8016613249973,1.69590787406157,0.578421695862189,7.5717735552581,3.58464761683059
"PHHB4","1301","07","A",2,6,1,0,0,36.9775361176691,2.15661209651276,0.645616171907563,8.21459384985875,3.98474042513778
"PHHB4","1301","01","A",2,7,2,0,0,41.3358894954337,2.27965735838768,0.473274181454636,8.9166344777442,3.78019131580741
"PHHB4","1351","11","A",2,2,5,0,0,35.6293297774036,1.64413807890223,0.574065656565657,6.57576567562417,3.37347531923004
"PHHB4","1301","08","A",2,3,4,0,0,28.703582640115,1.83695621217515,0.682868013527946,8.64698647205411,6.18836774652901
"PHHB4","1301","06","A",2,2,2,0,0,36.6662911803287,2.06326017863357,0.646181185477323,7.72014453079689,3.72706182577427
"PHHB4","1351","01","A",2,2,1,0,0,48.6208024525745,1.90496477701353,0.35920401597515,9.72446777235412,3.39901819392057
"PHHB4","1351","02","A",2,3,0,0,0,20.1738420828211,1.87037787368977,0.790995331630406,9.96192489503509,11.0186734783758
"PHHB4","1301","04","A",2,5,0,0,0,24.381504545335,1.55705175,0.442214,8.57380175,7.71525
"PHHB4","1301","02","A",2,4,0,0,0,54.8359562208831,1.93616914925522,0.471853943816855,8.12556233130061,2.17422273318005
"PHHB4","1351","10","A",2,5,0,0,0,27.2607270048182,1.93955736842105,0.689008421052631,7.75482052631579,5.64815789473684
"PHHB4","1351","05","A",2,3,1,0,0,39.4755375747828,1.5159025835506,0.575097179426404,8.65005759658687,4.33467646361697
"PHHB4","1301","09","A",2,1,2,0,0,49.3280528923587,2.20545837209302,0.528349534883721,9.85499325581395,3.27837209302326
"PHK46","1372","04","A",1,8,0,0,0,66.1925029252173,2.12563745469312,0.514295468559655,20.48105397723,3.80096554420899
"PHK46","1277","05","A",2,7,12,0,0,49.0378193509107,1.29368605564281,1.18995635058233,1.68548547229078,0.160281579537806
"PHK46","1277","06","A",2,8,6,0,0,35.7087385276078,2.07960575757576,0.546985151515151,6.58233303030303,3.07878787878788
"PHK46","1372","02","A",1,11,0,0,0,49.9503911495147,1.94050816965276,0.419916578357197,12.5350568055795,4.41309116001676
"PHK46","1372","07","A",2,10,8,0,0,47.6500809349795,1.9800903758756,0.434131394611112,18.2100697888208,7.36679916615954
"PHK46","1372","01","A",1,11,0,0,0,52.4873209376908,1.97725590461484,0.325481102701061,11.7989150191125,3.73737437662962
"PHK46","1372","08","A",2,6,5,0,0,41.7701153612011,2.45971165561121,0.419379089391273,19.4992555991757,9.36983890618654
"PHK46","1372","05","A",1,4,0,0,0,44.4215874208295,1.36490752476784,0.14691119790993,4.69931865800978,1.66720556662097
"PHK46","1372","03","A",1,6,0,0,0,44.582781529129,2.05760633130026,0.388533491660819,12.6826400658498,5.36392832082906
"PHK46","1277","02","A",1,10,0,0,0,56.7604207442614,1.9045768312323,0.249352196368079,6.488905147998,1.44582662297995
"PHK46","1372","06","A",1,5,0,0,0,51.2186298703709,2.05225904799371,0.633626081825334,12.2228221591548,4.0860683376419
"PHK46","1372","12","A",1,8,0,0,0,39.2047025468117,1.82572421875,0.36210875,8.51306796875,4.048125
"PHK46","1277","07","A",2,5,7,0,0,60.9847836861381,1.27,1.27,6.76398677054241,1.94435263854182
"PHK46","1372","13","A",2,4,9,0,0,48.7247379655227,2.23424583238182,0.453157113496232,18.1491236583695,6.89705126741265
"PHK46","1372","11","A",1,7,0,0,0,37.9712416737941,2.07519867647059,0.443939705882353,8.49990455882353,4.10882352941177
"PHK46","1277","01","A",4,11,8,0,0,34.2927631266549,2.37219066666667,0.383328333333333,9.907524,5.5245
"PHK46","1277","04","A",1,12,0,0,0,52.2920974993706,2.57695853721349,0.595261395827968,8.21885912953902,2.166816894154
"PHK46","1372","09","A",1,9,0,0,0,47.2227332462249,1.55950504707314,0.34377593406473,10.6487302857268,4.06440087241481
"PHR58","1334","08","A",1,4,0,0,0,52.5818780830804,2.61207732423384,0.723308009271182,8.70369463044038,2.33035024465619
"PHR58","1260","12","A",2,7,5,0,0,61.5668935858017,2.47740226208918,0.499279896057169,13.8376541235654,3.07805706861226
